Destination URL,Sample Time Duration (s),Number of Hops,Address 1,Latency (s),Address 2,Latency (s),Address 3,Latency (s),Address 4,Latency (s),Address 5,Latency (s),Address 6,Latency (s),Address 7,Latency (s),Address 8,Latency (s),Address 9,Latency (s),Address 10,Latency (s),Address 11,Latency (s),Address 12,Latency (s),Address 13,Latency (s),Address 14,Latency (s),Address 15,Latency (s),Address 16,Latency (s),Address 17,Latency (s),Address 18,Latency (s),Address 19,Latency (s),Address 20,Latency (s),Address 21,Latency (s),Address 22,Latency (s),Address 23,Latency (s),Address 24,Latency (s),Address 25,Latency (s),Address 26,Latency (s),Address 27,Latency (s),Address 28,Latency (s),Address 29,Latency (s),Address 30,Latency (s),
facebook.com,4.352225065231323,9,100.64.0.1 (100.64.0.1),14.377,cls2-edge-05.inet.qwest.net (65.144.210.121),5.142333333333333,dvr3-edge-01.inet.qwest.net (205.171.210.5),16.856333333333335,ae-16.edge8.denver1.level3.net (4.68.37.49),9.405000000000001,ae14.pr02.den4.tfbnw.net (157.240.80.140),12.350999999999999,po102.psw04.den4.tfbnw.net (157.240.48.85),7.978,po102.psw03.den4.tfbnw.net (157.240.46.207),7.163,173.252.67.167 (173.252.67.167),7.345,173.252.67.113 (173.252.67.113),7.732,173.252.67.157 (173.252.67.157),7.742,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),7.244666666666667,
youtube.com,5.313215970993042,7,100.64.0.1 (100.64.0.1),5.547999999999999,cls2-edge-05.inet.qwest.net (65.144.210.121),6.117333333333334,dvr3-edge-01.inet.qwest.net (205.171.210.5),13.780666666666667,72.14.219.162 (72.14.219.162),7.62,72.14.213.218 (72.14.213.218),8.472,108.170.252.193 (108.170.252.193),9.36,108.170.252.209 (108.170.252.209),19.508,142.251.61.180 (142.251.61.180),9.418,142.251.51.221 (142.251.51.221),7.86,den08s06-in-f14.1e100.net (142.250.72.14),8.041,
google.com,3.442919969558716,8,100.64.0.1 (100.64.0.1),4.5040000000000004,cls2-edge-05.inet.qwest.net (65.144.210.121),8.097,dvr3-edge-01.inet.qwest.net (205.171.210.5),10.476666666666667,72.14.219.162 (72.14.219.162),7.673333333333333,108.170.252.209 (108.170.252.209),9.276000000000002,142.251.61.182 (142.251.61.182),9.363,142.251.51.221 (142.251.51.221),7.835,142.251.61.179 (142.251.61.179),7.156,den08s06-in-f14.1e100.net (142.250.72.14),10.067,
twitter.com,8.50901198387146,9,100.64.0.1 (100.64.0.1),4.153666666666667,cls2-edge-05.inet.qwest.net (65.144.210.121),6.7236666666666665,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.007333333333333,ae-16.edge8.denver1.level3.net (4.68.37.49),8.252,ae-4-15.edge5.dallas3.level3.net (4.69.208.233),24.349,ae-3-5.edge5.dallas3.level3.net (4.69.208.229),23.215,4.59.36.126 (4.59.36.126),25.989666666666665,104.244.42.65 (104.244.42.65),40.172666666666665,
wordpress.com,7.501050710678101,9,100.64.0.1 (100.64.0.1),4.242,cls2-edge-05.inet.qwest.net (65.144.210.121),8.651333333333334,dvr3-edge-01.inet.qwest.net (205.171.210.5),7.718333333333334,ae-16.edge8.denver1.level3.net (4.68.37.49),8.308666666666667,den-b1-link.ip.twelve99.net (213.248.83.246),8.478,automattic-ic-328544-den-b1.ip.twelve99-cust.net (213.248.83.79),8.735,192.0.78.9 (192.0.78.9),8.673666666666666,
gmail.com,5.434896945953369,7,100.64.0.1 (100.64.0.1),4.302666666666667,cls2-edge-05.inet.qwest.net (65.144.210.121),6.830000000000001,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.683,72.14.213.218 (72.14.213.218),7.505,72.14.219.162 (72.14.219.162),9.399,108.170.252.193 (108.170.252.193),8.312,den08s05-in-f5.1e100.net (142.250.69.229),15.981,142.251.61.181 (142.251.61.181),6.981,142.251.61.183 (142.251.61.183),11.196,
tripadvisor.com,3.5782480239868164,8,100.64.0.1 (100.64.0.1),4.323,cls2-edge-05.inet.qwest.net (65.144.210.121),7.059,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.174666666666667,ae-16.edge8.denver1.level3.net (4.68.37.49),8.481,ae-97.border1.dnn.edgecastcdn.net (152.199.97.204),10.711,ae-118.border1.dnm.edgecastcdn.net (152.199.96.200),8.127,ae-65.core1.dna.edgecastcdn.net (152.199.96.129),9.16,ae-66.core1.dna.edgecastcdn.net (152.199.97.129),7.989000000000001,192.229.162.112 (192.229.162.112),7.989666666666667,
yahoo.com,7.611440181732178,13,100.64.0.1 (100.64.0.1),4.260666666666666,cls2-edge-05.inet.qwest.net (65.144.210.121),7.939,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.72,ae-16.edge8.denver1.level3.net (4.68.37.49),7.999333333333335,ae-2-52.ear3.seattle1.level3.net (4.69.203.169),34.45,yahoo-inc.ear3.seattle1.level3.net (4.16.168.186),37.922333333333334,ae-10.pat2.gqb.yahoo.com (209.191.65.51),56.697,ae-5.pat1.gqb.yahoo.com (209.191.65.49),39.426,unknown.yahoo.com (66.196.67.119),40.66,unknown.yahoo.com (66.196.67.125),39.979,et-18-1-0.msr2.gq1.yahoo.com (66.196.67.115),38.529,unknown.yahoo.com (98.136.158.209),40.826,unknown.yahoo.com (98.136.158.173),39.705,lo0.fab4-1-gdc.gq2.yahoo.com (98.136.159.244),41.557500000000005,lo0.fab6-1-gdc.gq2.yahoo.com (98.136.159.242),39.049,usw2-1-lbc.gq2.yahoo.com (98.136.158.193),38.717,usw1-1-lbc.gq2.yahoo.com (98.136.158.192),38.036,media-router-fp74.prod.media.vip.gq1.yahoo.com (98.137.11.163),39.496,
apple.com,6.508281946182251,8,100.64.0.1 (100.64.0.1),5.337666666666666,cls2-edge-05.inet.qwest.net (65.144.210.121),4.530333333333334,dvr3-edge-01.inet.qwest.net (205.171.210.5),7.904666666666667,ae-16.edge8.denver1.level3.net (4.68.37.49),8.655,4.14.114.90 (4.14.114.90),10.502,applescript.apple.com (17.253.144.10),7.373,
glassdoor.com,3.5682621002197266,8,100.64.0.1 (100.64.0.1),4.087,cls2-edge-05.inet.qwest.net (65.144.210.121),7.498,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.038333333333334,ae-16.edge8.denver1.level3.net (4.68.37.49),9.252,ae-0-11.bar1.kansascity1.level3.net (4.69.159.201),27.887333333333334,4.15.203.102 (4.15.203.102),31.782333333333337,104.17.90.51 (104.17.90.51),32.109,
facebook.com,3.2806789875030518,9,100.64.0.1 (100.64.0.1),3.64,cls2-edge-05.inet.qwest.net (65.144.210.121),11.615666666666668,dvr3-edge-01.inet.qwest.net (205.171.210.5),7.7763333333333335,ae-16.edge8.denver1.level3.net (4.68.37.49),8.668666666666667,ae14.pr02.den4.tfbnw.net (157.240.80.140),7.726333333333334,po102.psw04.den4.tfbnw.net (157.240.48.85),7.874,po102.psw03.den4.tfbnw.net (157.240.46.207),7.463,173.252.67.53 (173.252.67.53),6.327,173.252.67.157 (173.252.67.157),8.248,173.252.67.1 (173.252.67.1),6.965,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),7.523666666666667,
youtube.com,5.339541912078857,8,100.64.0.1 (100.64.0.1),3.9136666666666664,cls2-edge-05.inet.qwest.net (65.144.210.121),4.892666666666667,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.735,72.14.213.218 (72.14.213.218),7.074,72.14.219.162 (72.14.219.162),8.991,108.170.252.193 (108.170.252.193),7.646,108.170.254.81 (108.170.254.81),21.392,172.253.75.176 (172.253.75.176),7.678,142.251.51.221 (142.251.51.221),8.093,142.251.61.179 (142.251.61.179),6.997,den08s06-in-f14.1e100.net (142.250.72.14),6.867,
google.com,4.200118780136108,8,100.64.0.1 (100.64.0.1),4.0040000000000004,cls2-edge-05.inet.qwest.net (65.144.210.121),8.135666666666667,dvr3-edge-01.inet.qwest.net (205.171.210.5),8.299666666666667,72.14.213.218 (72.14.213.218),8.101,72.14.219.162 (72.14.219.162),7.208,108.170.252.209 (108.170.252.209),8.278,108.170.252.193 (108.170.252.193),16.762,142.251.61.179 (142.251.61.179),7.455,142.251.51.221 (142.251.51.221),8.477,den08s06-in-f14.1e100.net (142.250.72.14),7.299333333333334,
twitter.com,6.462378978729248,9,100.64.0.1 (100.64.0.1),4.676,cls2-edge-05.inet.qwest.net (65.144.210.121),14.373,dvr3-edge-01.inet.qwest.net (205.171.210.5),17.176333333333336,ae-16.edge8.denver1.level3.net (4.68.37.49),10.377999999999998,ae-4-15.edge5.dallas3.level3.net (4.69.208.233),24.143,4.59.36.126 (4.59.36.126),24.59766666666667,104.244.42.65 (104.244.42.65),42.01366666666667,
