Destination URL,Sample Time Duration (s),Number of Hops,Address 1,Latency (s),Address 2,Latency (s),Address 3,Latency (s),Address 4,Latency (s),Address 5,Latency (s),Address 6,Latency (s),Address 7,Latency (s),Address 8,Latency (s),Address 9,Latency (s),Address 10,Latency (s),Address 11,Latency (s),Address 12,Latency (s),Address 13,Latency (s),Address 14,Latency (s),Address 15,Latency (s),Address 16,Latency (s),Address 17,Latency (s),Address 18,Latency (s),Address 19,Latency (s),Address 20,Latency (s),Address 21,Latency (s),Address 22,Latency (s),Address 23,Latency (s),Address 24,Latency (s),Address 25,Latency (s),Address 26,Latency (s),Address 27,Latency (s),Address 28,Latency (s),Address 29,Latency (s),Address 30,Latency (s),
facebook.com,6.258001804351807,10,172.20.10.1 (172.20.10.1),5.920333333333333,172.26.96.169 (172.26.96.169),106.88633333333333,172.16.12.164 (172.16.12.164),73.028,172.16.12.188 (172.16.12.188),62.177,12.83.179.194 (12.83.179.194),67.68033333333334,dlstx410me9.ip.att.net (12.123.18.173),56.577,12.245.171.14 (12.245.171.14),55.816,12.245.171.18 (12.245.171.18),82.252,12.245.171.26 (12.245.171.26),52.576,po104.psw03.dfw5.tfbnw.net (157.240.44.159),54.882,po101.psw01.dfw5.tfbnw.net (157.240.40.253),67.258,po101.psw04.dfw5.tfbnw.net (157.240.49.137),67.315,157.240.39.183 (157.240.39.183),60.465,173.252.67.215 (173.252.67.215),45.616,157.240.39.101 (157.240.39.101),65.254,edge-star-mini-shv-02-dfw5.facebook.com (31.13.93.35),70.94866666666667,
youtube.com,36.54631781578064,22,172.20.10.1 (172.20.10.1),14.024333333333333,172.26.96.169 (172.26.96.169),73.66966666666667,172.16.12.188 (172.16.12.188),58.35633333333333,12.83.179.194 (12.83.179.194),72.78966666666666,12.123.18.237 (12.123.18.237),58.381,12.255.10.112 (12.255.10.112),57.519,12.255.10.102 (12.255.10.102),52.166,12.255.10.108 (12.255.10.108),47.461,72.14.237.156 (72.14.237.156),52.2,108.170.252.131 (108.170.252.131),45.792,108.170.229.87 (108.170.229.87),64.526,108.170.228.84 (108.170.228.84),48.871,216.239.62.198 (216.239.62.198),96.122,142.250.236.158 (142.250.236.158),65.349,142.250.224.25 (142.250.224.25),56.503,142.251.70.199 (142.251.70.199),70.536,142.251.76.47 (142.251.76.47),75.758,209.85.143.4 (209.85.143.4),65.278,216.239.62.132 (216.239.62.132),77.757,216.239.63.153 (216.239.63.153),59.773,142.250.224.27 (142.250.224.27),86.983,142.250.115.93 (142.250.115.93),80.197,
google.com,7.95639705657959,10,172.20.10.1 (172.20.10.1),5.4223333333333334,172.26.96.169 (172.26.96.169),53.31933333333333,172.16.12.188 (172.16.12.188),81.8435,172.16.12.164 (172.16.12.164),55.607,12.83.179.194 (12.83.179.194),73.51233333333333,12.123.18.237 (12.123.18.237),60.163666666666664,12.255.10.102 (12.255.10.102),51.748,12.255.10.108 (12.255.10.108),58.608,12.255.10.98 (12.255.10.98),58.658,108.170.252.161 (108.170.252.161),85.34049999999999,142.251.71.113 (142.251.71.113),45.913,dfw25s48-in-f14.1e100.net (142.251.45.78),51.577,108.170.252.130 (108.170.252.130),55.667,
twitter.com,9.217845916748047,11,172.20.10.1 (172.20.10.1),5.865333333333333,172.26.96.169 (172.26.96.169),51.361333333333334,172.16.12.164 (172.16.12.164),50.004,172.16.12.188 (172.16.12.188),60.057,12.83.179.194 (12.83.179.194),68.827,gar25.dlstx.ip.att.net (12.122.85.233),71.46633333333334,192.205.37.50 (192.205.37.50),57.35366666666667,dls-b23-link.ip.twelve99.net (62.115.113.84),59.814666666666675,twitter-ic322863-dls-b23.ip.twelve99-cust.net (62.115.49.75),61.588666666666676,104.244.42.193 (104.244.42.193),77.66033333333333,
wordpress.com,8.29170298576355,11,172.20.10.1 (172.20.10.1),10.935,172.26.96.169 (172.26.96.169),58.124,172.16.12.164 (172.16.12.164),59.447,12.83.179.194 (12.83.179.194),73.20899999999999,gar25.dlstx.ip.att.net (12.122.85.233),56.1,192.205.37.50 (192.205.37.50),60.23133333333333,automattic-ic307705-dls-bb1.ip.twelve99-cust.net (62.115.46.234),85.78366666666666,wordpress.com (198.181.119.81),64.24133333333333,192.0.78.17 (192.0.78.17),63.412,
gmail.com,6.109529972076416,9,172.20.10.1 (172.20.10.1),5.4430000000000005,172.26.96.169 (172.26.96.169),52.397333333333336,172.16.12.188 (172.16.12.188),65.09,172.16.12.164 (172.16.12.164),56.977,12.83.179.194 (12.83.179.194),65.946,12.123.18.237 (12.123.18.237),61.359,12.255.10.102 (12.255.10.102),50.798,12.255.10.96 (12.255.10.96),73.653,108.170.240.129 (108.170.240.129),73.0715,142.251.71.114 (142.251.71.114),50.433,dfw25s25-in-f5.1e100.net (172.217.1.229),60.912,142.251.60.140 (142.251.60.140),57.701,
tripadvisor.com,15.753840208053589,12,172.20.10.1 (172.20.10.1),6.423333333333333,172.26.96.169 (172.26.96.169),55.17433333333333,172.16.12.188 (172.16.12.188),59.785,172.16.12.164 (172.16.12.164),49.328,12.83.179.194 (12.83.179.194),71.59166666666667,gar25.dlstx.ip.att.net (12.122.85.233),58.52766666666667,hundredge0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),358.94366666666673,63-218-115-82.static.pccwglobal.net (63.218.115.82),334.02666666666664,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),281.64733333333334,192.229.189.15 (192.229.189.15),267.33099999999996,
yahoo.com,11.3349130153656,17,172.20.10.1 (172.20.10.1),5.298666666666667,172.26.96.169 (172.26.96.169),56.251,172.16.12.188 (172.16.12.188),51.164,172.16.12.164 (172.16.12.164),53.480999999999995,12.83.179.194 (12.83.179.194),62.838666666666676,gar25.dlstx.ip.att.net (12.122.85.233),55.010333333333335,192.205.37.50 (192.205.37.50),59.665,dls-b23-link.ip.twelve99.net (62.115.113.84),60.49366666666666,chi-b23-link.ip.twelve99.net (213.155.130.176),98.904,chi-b23-link.ip.twelve99.net (62.115.125.152),97.929,yahoo-ic314777-chi-b23.ip.twelve99-cust.net (62.115.61.126),70.57766666666667,ae-5.pat1.nez.yahoo.com (209.191.64.212),123.913,ae-7.pat2.nez.yahoo.com (209.191.64.214),95.022,et-0-0-0.msr1.ne1.yahoo.com (216.115.105.25),111.272,et-19-1-0.msr2.ne1.yahoo.com (216.115.105.181),81.899,et-0-0-0.clr1-a-gdc.ne1.yahoo.com (98.138.97.61),84.609,et-19-1-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.75),81.137,et-1-0-0.clr2-a-gdc.ne1.yahoo.com (98.138.97.73),100.018,lo0.fab4-2-gdc.ne1.yahoo.com (98.138.51.3),152.339,lo0.fab8-2-gdc.ne1.yahoo.com (98.138.51.7),103.233,lo0.fab6-2-gdc.ne1.yahoo.com (98.138.51.5),133.008,usw1-1-lbd.ne1.yahoo.com (98.138.97.156),91.048,usw2-1-lbd.ne1.yahoo.com (98.138.97.157),80.765,media-router-fp73.prod.media.vip.ne1.yahoo.com (74.6.231.20),109.01633333333332,
apple.com,4.53348708152771,8,172.20.10.1 (172.20.10.1),8.621,172.26.96.169 (172.26.96.169),53.44466666666667,172.16.12.188 (172.16.12.188),57.23666666666666,12.83.179.194 (12.83.179.194),76.46233333333333,12.123.235.117 (12.123.235.117),58.80666666666667,12.127.194.14 (12.127.194.14),55.37199999999999,apple.es (17.253.144.10),63.195,
glassdoor.com,8.874708414077759,10,172.20.10.1 (172.20.10.1),5.028,172.26.96.169 (172.26.96.169),52.16,172.16.12.188 (172.16.12.188),67.526,172.16.12.164 (172.16.12.164),69.478,12.83.179.194 (12.83.179.194),70.63166666666667,12.123.18.229 (12.123.18.229),64.214,4.68.39.1 (4.68.39.1),62.77733333333333,4.16.234.182 (4.16.234.182),138.8835,104.17.90.51 (104.17.90.51),59.84133333333333,
facebook.com,4.853787899017334,10,172.20.10.1 (172.20.10.1),9.184000000000001,172.26.96.169 (172.26.96.169),54.54966666666667,172.16.12.188 (172.16.12.188),43.96,172.16.12.164 (172.16.12.164),49.206,12.83.179.194 (12.83.179.194),70.657,dlstx410me9.ip.att.net (12.123.18.173),68.36,12.245.171.22 (12.245.171.22),59.5225,12.245.171.14 (12.245.171.14),51.836,po102.psw03.dfw5.tfbnw.net (157.240.41.129),52.712,po101.psw02.dfw5.tfbnw.net (157.240.41.119),54.277,157.240.39.87 (157.240.39.87),51.026,157.240.36.41 (157.240.36.41),59.401,157.240.39.179 (157.240.39.179),44.905,edge-star-mini-shv-02-dfw5.facebook.com (31.13.93.35),47.18966666666666,
youtube.com,26.788904905319214,19,172.20.10.1 (172.20.10.1),4.256666666666667,172.26.96.169 (172.26.96.169),52.284333333333336,172.16.12.164 (172.16.12.164),49.783,172.16.12.188 (172.16.12.188),48.849,12.83.179.194 (12.83.179.194),119.26433333333334,12.123.18.237 (12.123.18.237),54.187999999999995,12.255.10.108 (12.255.10.108),53.907,12.255.10.96 (12.255.10.96),53.386,12.255.10.112 (12.255.10.112),55.441,108.170.240.210 (108.170.240.210),56.303,108.170.240.129 (108.170.240.129),100.775,142.251.60.136 (142.251.60.136),63.538,72.14.237.156 (72.14.237.156),63.53,108.170.229.87 (108.170.229.87),62.812,108.170.240.145 (108.170.240.145),59.357,142.251.76.47 (142.251.76.47),60.962,108.170.228.84 (108.170.228.84),95.839,216.239.43.144 (216.239.43.144),64.256,216.239.63.207 (216.239.63.207),49.21,142.250.224.31 (142.250.224.31),59.878,108.170.231.7 (108.170.231.7),66.749,216.239.63.153 (216.239.63.153),63.964,108.170.233.60 (108.170.233.60),58.979,142.250.115.93 (142.250.115.93),67.204,
google.com,8.077120065689087,9,172.20.10.1 (172.20.10.1),5.624333333333333,172.26.96.169 (172.26.96.169),56.434,172.16.12.188 (172.16.12.188),55.493,12.83.179.194 (12.83.179.194),64.736,12.123.18.237 (12.123.18.237),59.57966666666667,12.255.10.98 (12.255.10.98),53.383,12.255.10.108 (12.255.10.108),58.821,12.255.10.102 (12.255.10.102),47.433,142.251.71.115 (142.251.71.115),71.122,142.251.71.113 (142.251.71.113),65.2,142.251.76.34 (142.251.76.34),68.599,dfw25s48-in-f14.1e100.net (142.251.45.78),69.4915,
