Destination,First 12.X Address,First 12.X Latency,# Hops Up To 12.X,Latencies Up To 12.X, [ DIVIDER ] ,Hop 1 Address,Hop 1 Histogram Occurrences,Hop 1 Latency,Hop 2 Address,Hop 2 Histogram Occurrences,Hop 2 Latency,Hop 3 Address,Hop 3 Histogram Occurrences,Hop 3 Latency,Hop 4 Address,Hop 4 Histogram Occurrences,Hop 4 Latency,Hop 5 Address,Hop 5 Histogram Occurrences,Hop 5 Latency,Hop 6 Address,Hop 6 Histogram Occurrences,Hop 6 Latency,Hop 7 Address,Hop 7 Histogram Occurrences,Hop 7 Latency,Hop 8 Address,Hop 8 Histogram Occurrences,Hop 8 Latency,Hop 9 Address,Hop 9 Histogram Occurrences,Hop 9 Latency,Hop 10 Address,Hop 10 Histogram Occurrences,Hop 10 Latency,Hop 11 Address,Hop 11 Histogram Occurrences,Hop 11 Latency,Hop 12 Address,Hop 12 Histogram Occurrences,Hop 12 Latency,Hop 13 Address,Hop 13 Histogram Occurrences,Hop 13 Latency,Hop 14 Address,Hop 14 Histogram Occurrences,Hop 14 Latency,Hop 15 Address,Hop 15 Histogram Occurrences,Hop 15 Latency,Hop 16 Address,Hop 16 Histogram Occurrences,Hop 16 Latency,Hop 17 Address,Hop 17 Histogram Occurrences,Hop 17 Latency,Hop 18 Address,Hop 18 Histogram Occurrences,Hop 18 Latency,Hop 19 Address,Hop 19 Histogram Occurrences,Hop 19 Latency,Hop 20 Address,Hop 20 Histogram Occurrences,Hop 20 Latency,Hop 21 Address,Hop 21 Histogram Occurrences,Hop 21 Latency,Hop 22 Address,Hop 22 Histogram Occurrences,Hop 22 Latency,Hop 23 Address,Hop 23 Histogram Occurrences,Hop 23 Latency,Hop 24 Address,Hop 24 Histogram Occurrences,Hop 24 Latency,Hop 25 Address,Hop 25 Histogram Occurrences,Hop 25 Latency,Hop 26 Address,Hop 26 Histogram Occurrences,Hop 26 Latency,Hop 27 Address,Hop 27 Histogram Occurrences,Hop 27 Latency,Hop 28 Address,Hop 28 Histogram Occurrences,Hop 28 Latency,Hop 29 Address,Hop 29 Histogram Occurrences,Hop 29 Latency,Hop 30 Address,Hop 30 Histogram Occurrences,Hop 30 Latency,
facebook.com,12.83.179.194 (12.83.179.194),78.085,5,202.51,|,172.20.10.1 (172.20.10.1),1000,4.887,172.26.96.169 (172.26.96.169),1000,50.37200000000001,172.16.12.188 (172.16.12.188),891,64.891,172.16.12.164 (172.16.12.164),862,82.36,12.83.179.194 (12.83.179.194),999,78.085,,
youtube.com,12.83.179.194 (12.83.179.194),56.27266666666666,5,186.01883333333333,|,172.20.10.1 (172.20.10.1),1000,8.570666666666668,172.26.96.169 (172.26.96.169),1000,51.71366666666666,172.16.12.164 (172.16.12.164),862,49.4785,172.16.12.188 (172.16.12.188),891,76.256,12.83.179.194 (12.83.179.194),999,56.27266666666666,,
google.com,12.83.179.194 (12.83.179.194),96.62066666666668,5,207.37900000000002,|,172.20.10.1 (172.20.10.1),1000,25.62466666666667,172.26.96.169 (172.26.96.169),1000,46.833333333333336,172.16.12.188 (172.16.12.188),891,72.656,172.16.12.164 (172.16.12.164),862,62.265,12.83.179.194 (12.83.179.194),999,96.62066666666668,,
twitter.com,12.83.179.194 (12.83.179.194),77.949,4,108.56300000000002,|,172.20.10.1 (172.20.10.1),1000,5.857333333333334,172.26.96.169 (172.26.96.169),1000,49.471000000000004,172.16.12.164 (172.16.12.164),862,53.23466666666667,12.83.179.194 (12.83.179.194),999,77.949,,
wordpress.com,12.83.179.194 (12.83.179.194),73.06933333333333,5,211.23399999999998,|,172.20.10.1 (172.20.10.1),1000,4.6579999999999995,172.26.96.169 (172.26.96.169),1000,55.03,172.16.12.188 (172.16.12.188),891,96.466,172.16.12.164 (172.16.12.164),862,55.08,12.83.179.194 (12.83.179.194),999,73.06933333333333,,
gmail.com,12.83.179.194 (12.83.179.194),75.09433333333332,5,167.34566666666666,|,172.20.10.1 (172.20.10.1),1000,5.973999999999999,172.26.96.169 (172.26.96.169),1000,59.44766666666667,172.16.12.188 (172.16.12.188),891,52.014,172.16.12.164 (172.16.12.164),862,49.91,12.83.179.194 (12.83.179.194),999,75.09433333333332,,
tripadvisor.com,12.83.179.194 (12.83.179.194),66.77533333333334,5,164.71166666666667,|,172.20.10.1 (172.20.10.1),1000,4.794,172.26.96.169 (172.26.96.169),1000,62.96966666666666,172.16.12.188 (172.16.12.188),891,48.423,172.16.12.164 (172.16.12.164),862,48.525,12.83.179.194 (12.83.179.194),999,66.77533333333334,,
yahoo.com,12.83.179.194 (12.83.179.194),71.70866666666667,5,166.83033333333333,|,172.20.10.1 (172.20.10.1),1000,7.048333333333335,172.26.96.169 (172.26.96.169),1000,54.553,172.16.12.188 (172.16.12.188),891,57.551,172.16.12.164 (172.16.12.164),862,47.678,12.83.179.194 (12.83.179.194),999,71.70866666666667,,
apple.com,12.83.179.194 (12.83.179.194),61.57166666666666,5,154.40033333333332,|,172.20.10.1 (172.20.10.1),1000,5.149,172.26.96.169 (172.26.96.169),1000,50.959333333333326,172.16.12.188 (172.16.12.188),891,47.617000000000004,172.16.12.164 (172.16.12.164),862,50.675,12.83.179.194 (12.83.179.194),999,61.57166666666666,,
glassdoor.com,12.83.179.194 (12.83.179.194),114.443,4,110.35366666666667,|,172.20.10.1 (172.20.10.1),1000,4.4510000000000005,172.26.96.169 (172.26.96.169),1000,55.37466666666666,172.16.12.188 (172.16.12.188),891,50.528,12.83.179.194 (12.83.179.194),999,114.443,,
facebook.com,12.83.179.194 (12.83.179.194),80.21766666666667,5,180.71633333333332,|,172.20.10.1 (172.20.10.1),1000,13.984666666666667,172.26.96.169 (172.26.96.169),1000,66.78666666666668,172.16.12.188 (172.16.12.188),891,50.679,172.16.12.164 (172.16.12.164),862,49.266,12.83.179.194 (12.83.179.194),999,80.21766666666667,,
youtube.com,12.83.179.194 (12.83.179.194),67.81533333333334,4,110.56666666666666,|,172.20.10.1 (172.20.10.1),1000,4.230999999999999,172.26.96.169 (172.26.96.169),1000,52.37199999999999,172.16.12.164 (172.16.12.164),862,53.96366666666666,12.83.179.194 (12.83.179.194),999,67.81533333333334,,
google.com,12.83.179.194 (12.83.179.194),97.721,5,193.56,|,172.20.10.1 (172.20.10.1),1000,10.990333333333332,172.26.96.169 (172.26.96.169),1000,51.41466666666667,172.16.12.188 (172.16.12.188),891,71.28,172.16.12.164 (172.16.12.164),862,59.875,12.83.179.194 (12.83.179.194),999,97.721,,
twitter.com,12.83.179.194 (12.83.179.194),62.645,5,164.82633333333334,|,172.20.10.1 (172.20.10.1),1000,5.515666666666665,172.26.96.169 (172.26.96.169),1000,48.22266666666667,172.16.12.188 (172.16.12.188),891,50.822,172.16.12.164 (172.16.12.164),862,60.266,12.83.179.194 (12.83.179.194),999,62.645,,
wordpress.com,12.83.179.194 (12.83.179.194),60.77366666666666,5,157.612,|,172.20.10.1 (172.20.10.1),1000,6.223333333333333,172.26.96.169 (172.26.96.169),1000,50.82566666666667,172.16.12.188 (172.16.12.188),891,49.757999999999996,172.16.12.164 (172.16.12.164),862,50.805,12.83.179.194 (12.83.179.194),999,60.77366666666666,,
gmail.com,12.83.179.194 (12.83.179.194),63.31700000000001,5,166.83116666666666,|,172.20.10.1 (172.20.10.1),1000,5.941666666666666,172.26.96.169 (172.26.96.169),1000,60.823,172.16.12.188 (172.16.12.188),891,50.6065,172.16.12.164 (172.16.12.164),862,49.46,12.83.179.194 (12.83.179.194),999,63.31700000000001,,
tripadvisor.com,12.83.179.194 (12.83.179.194),58.800000000000004,5,198.727,|,172.20.10.1 (172.20.10.1),1000,4.5216666666666665,172.26.96.169 (172.26.96.169),1000,64.99833333333333,172.16.12.188 (172.16.12.188),891,72.703,172.16.12.164 (172.16.12.164),862,56.504,12.83.179.194 (12.83.179.194),999,58.800000000000004,,
yahoo.com,12.83.179.194 (12.83.179.194),82.31766666666665,5,190.123,|,172.20.10.1 (172.20.10.1),1000,4.022333333333333,172.26.96.169 (172.26.96.169),1000,57.36566666666666,172.16.12.188 (172.16.12.188),891,52.968,172.16.12.164 (172.16.12.164),862,75.767,12.83.179.194 (12.83.179.194),999,82.31766666666665,,
apple.com,12.83.179.194 (12.83.179.194),67.10333333333334,5,176.68133333333336,|,172.20.10.1 (172.20.10.1),1000,5.279333333333334,172.26.96.169 (172.26.96.169),1000,60.53900000000001,172.16.12.188 (172.16.12.188),891,56.749,172.16.12.164 (172.16.12.164),862,54.114000000000004,12.83.179.194 (12.83.179.194),999,67.10333333333334,,
glassdoor.com,12.83.179.194 (12.83.179.194),67.30233333333332,5,157.945,|,172.20.10.1 (172.20.10.1),1000,4.6163333333333325,172.26.96.169 (172.26.96.169),1000,52.49466666666667,172.16.12.164 (172.16.12.164),862,51.861,172.16.12.188 (172.16.12.188),891,48.973,12.83.179.194 (12.83.179.194),999,67.30233333333332,,
facebook.com,12.83.179.194 (12.83.179.194),60.48733333333334,5,178.71916666666667,|,172.20.10.1 (172.20.10.1),1000,5.777666666666666,172.26.96.169 (172.26.96.169),1000,65.371,172.16.12.188 (172.16.12.188),891,54.325,172.16.12.164 (172.16.12.164),862,53.2455,12.83.179.194 (12.83.179.194),999,60.48733333333334,,
youtube.com,12.83.179.194 (12.83.179.194),74.12700000000001,4,126.90933333333334,|,172.20.10.1 (172.20.10.1),1000,9.132,172.26.96.169 (172.26.96.169),1000,58.41299999999999,172.16.12.188 (172.16.12.188),891,59.36433333333334,12.83.179.194 (12.83.179.194),999,74.12700000000001,,
google.com,12.83.179.194 (12.83.179.194),77.32033333333334,5,157.00983333333335,|,172.20.10.1 (172.20.10.1),1000,4.523666666666667,172.26.96.169 (172.26.96.169),1000,50.56866666666667,172.16.12.188 (172.16.12.188),891,49.7495,172.16.12.164 (172.16.12.164),862,52.168,12.83.179.194 (12.83.179.194),999,77.32033333333334,,
twitter.com,12.83.179.194 (12.83.179.194),65.49400000000001,5,170.535,|,172.20.10.1 (172.20.10.1),1000,5.275333333333333,172.26.96.169 (172.26.96.169),1000,50.39766666666667,172.16.12.188 (172.16.12.188),891,51.197,172.16.12.164 (172.16.12.164),862,63.665,12.83.179.194 (12.83.179.194),999,65.49400000000001,,
wordpress.com,12.83.179.194 (12.83.179.194),61.327333333333335,4,135.56233333333333,|,172.20.10.1 (172.20.10.1),1000,4.0023333333333335,172.26.96.169 (172.26.96.169),1000,66.478,172.16.12.164 (172.16.12.164),862,65.082,12.83.179.194 (12.83.179.194),999,61.327333333333335,,
gmail.com,12.83.179.194 (12.83.179.194),72.36933333333333,5,188.99966666666666,|,172.20.10.1 (172.20.10.1),1000,11.168999999999999,172.26.96.169 (172.26.96.169),1000,58.97966666666667,172.16.12.164 (172.16.12.164),862,50.645,172.16.12.188 (172.16.12.188),891,68.206,12.83.179.194 (12.83.179.194),999,72.36933333333333,,
tripadvisor.com,12.83.179.194 (12.83.179.194),66.69266666666667,5,202.05499999999998,|,172.20.10.1 (172.20.10.1),1000,7.315666666666666,172.26.96.169 (172.26.96.169),1000,78.28033333333333,172.16.12.164 (172.16.12.164),862,53.092,172.16.12.188 (172.16.12.188),891,63.367,12.83.179.194 (12.83.179.194),999,66.69266666666667,,
yahoo.com,12.83.179.194 (12.83.179.194),63.596000000000004,4,121.714,|,172.20.10.1 (172.20.10.1),1000,4.284666666666667,172.26.96.169 (172.26.96.169),1000,58.69333333333333,172.16.12.188 (172.16.12.188),891,58.736,12.83.179.194 (12.83.179.194),999,63.596000000000004,,
apple.com,12.83.179.194 (12.83.179.194),70.61433333333333,4,118.063,|,172.20.10.1 (172.20.10.1),1000,12.237,172.26.96.169 (172.26.96.169),1000,52.385,172.16.12.188 (172.16.12.188),891,53.441,12.83.179.194 (12.83.179.194),999,70.61433333333333,,
glassdoor.com,12.83.179.194 (12.83.179.194),70.26233333333333,5,167.44816666666668,|,172.20.10.1 (172.20.10.1),1000,4.479333333333334,172.26.96.169 (172.26.96.169),1000,51.27633333333333,172.16.12.188 (172.16.12.188),891,60.3175,172.16.12.164 (172.16.12.164),862,51.375,12.83.179.194 (12.83.179.194),999,70.26233333333333,,
facebook.com,12.83.179.194 (12.83.179.194),99.05033333333334,5,196.896,|,172.20.10.1 (172.20.10.1),1000,15.356,172.26.96.169 (172.26.96.169),1000,51.708,172.16.12.188 (172.16.12.188),891,75.146,172.16.12.164 (172.16.12.164),862,54.686,12.83.179.194 (12.83.179.194),999,99.05033333333334,,
youtube.com,12.83.179.194 (12.83.179.194),78.39633333333333,5,160.7651666666667,|,172.20.10.1 (172.20.10.1),1000,4.3693333333333335,172.26.96.169 (172.26.96.169),1000,50.425333333333334,172.16.12.164 (172.16.12.164),862,51.839,172.16.12.188 (172.16.12.188),891,54.1315,12.83.179.194 (12.83.179.194),999,78.39633333333333,,
google.com,12.83.179.194 (12.83.179.194),61.446666666666665,5,167.536,|,172.20.10.1 (172.20.10.1),1000,5.984000000000001,172.26.96.169 (172.26.96.169),1000,47.812000000000005,172.16.12.164 (172.16.12.164),862,54.011,172.16.12.188 (172.16.12.188),891,59.729,12.83.179.194 (12.83.179.194),999,61.446666666666665,,
twitter.com,12.83.179.194 (12.83.179.194),96.41066666666667,4,128.07666666666665,|,172.20.10.1 (172.20.10.1),1000,6.118666666666667,172.26.96.169 (172.26.96.169),1000,54.935333333333325,172.16.12.164 (172.16.12.164),862,67.02266666666667,12.83.179.194 (12.83.179.194),999,96.41066666666667,,
wordpress.com,12.83.179.194 (12.83.179.194),62.315333333333335,5,214.1266666666667,|,172.20.10.1 (172.20.10.1),1000,6.190666666666666,172.26.96.169 (172.26.96.169),1000,65.448,172.16.12.164 (172.16.12.164),862,70.855,172.16.12.188 (172.16.12.188),891,71.63300000000001,12.83.179.194 (12.83.179.194),999,62.315333333333335,,
gmail.com,12.83.179.194 (12.83.179.194),76.323,5,173.98000000000002,|,172.20.10.1 (172.20.10.1),1000,4.199333333333334,172.26.96.169 (172.26.96.169),1000,50.85766666666667,172.16.12.188 (172.16.12.188),891,65.111,172.16.12.164 (172.16.12.164),862,53.812,12.83.179.194 (12.83.179.194),999,76.323,,
tripadvisor.com,12.83.179.194 (12.83.179.194),75.24833333333332,4,117.07633333333332,|,172.20.10.1 (172.20.10.1),1000,7.542333333333333,172.26.96.169 (172.26.96.169),1000,53.020333333333326,172.16.12.164 (172.16.12.164),862,56.513666666666666,12.83.179.194 (12.83.179.194),999,75.24833333333332,,
yahoo.com,12.83.179.194 (12.83.179.194),67.74433333333333,5,165.14000000000001,|,172.20.10.1 (172.20.10.1),1000,4.399333333333334,172.26.96.169 (172.26.96.169),1000,49.55766666666667,172.16.12.164 (172.16.12.164),862,50.944,172.16.12.188 (172.16.12.188),891,60.239,12.83.179.194 (12.83.179.194),999,67.74433333333333,,
apple.com,12.83.179.194 (12.83.179.194),92.51466666666666,5,181.0925,|,172.20.10.1 (172.20.10.1),1000,5.039666666666666,172.26.96.169 (172.26.96.169),1000,51.97933333333334,172.16.12.164 (172.16.12.164),862,71.6395,172.16.12.188 (172.16.12.188),891,52.434,12.83.179.194 (12.83.179.194),999,92.51466666666666,,
glassdoor.com,12.83.179.194 (12.83.179.194),69.38333333333334,5,156.47799999999998,|,172.20.10.1 (172.20.10.1),1000,4.692,172.26.96.169 (172.26.96.169),1000,51.440999999999995,172.16.12.164 (172.16.12.164),862,49.853,172.16.12.188 (172.16.12.188),891,50.492,12.83.179.194 (12.83.179.194),999,69.38333333333334,,
facebook.com,12.83.179.194 (12.83.179.194),65.41233333333334,4,129.57766666666666,|,172.20.10.1 (172.20.10.1),1000,5.0616666666666665,172.26.96.169 (172.26.96.169),1000,57.49266666666666,172.16.12.188 (172.16.12.188),891,67.02333333333333,12.83.179.194 (12.83.179.194),999,65.41233333333334,,
youtube.com,12.83.179.194 (12.83.179.194),78.779,4,124.73166666666667,|,172.20.10.1 (172.20.10.1),1000,4.973666666666667,172.26.96.169 (172.26.96.169),1000,53.663999999999994,172.16.12.164 (172.16.12.164),862,66.09400000000001,12.83.179.194 (12.83.179.194),999,78.779,,
google.com,12.83.179.194 (12.83.179.194),67.65433333333333,5,192.33950000000002,|,172.20.10.1 (172.20.10.1),1000,4.758666666666667,172.26.96.169 (172.26.96.169),1000,50.279333333333334,172.16.12.164 (172.16.12.164),862,85.2405,172.16.12.188 (172.16.12.188),891,52.061,12.83.179.194 (12.83.179.194),999,67.65433333333333,,
twitter.com,12.83.179.194 (12.83.179.194),76.873,5,185.879,|,172.20.10.1 (172.20.10.1),1000,4.73,172.26.96.169 (172.26.96.169),1000,63.520999999999994,172.16.12.188 (172.16.12.188),891,67.132,172.16.12.164 (172.16.12.164),862,50.496,12.83.179.194 (12.83.179.194),999,76.873,,
wordpress.com,12.83.179.194 (12.83.179.194),73.56099999999999,5,209.43899999999996,|,172.20.10.1 (172.20.10.1),1000,5.403333333333333,172.26.96.169 (172.26.96.169),1000,69.81866666666666,172.16.12.188 (172.16.12.188),891,65.036,172.16.12.164 (172.16.12.164),862,69.181,12.83.179.194 (12.83.179.194),999,73.56099999999999,,
gmail.com,12.83.179.194 (12.83.179.194),77.97833333333334,5,164.15533333333332,|,172.20.10.1 (172.20.10.1),1000,5.164000000000001,172.26.96.169 (172.26.96.169),1000,53.77633333333333,172.16.12.164 (172.16.12.164),862,53.307,172.16.12.188 (172.16.12.188),891,51.908,12.83.179.194 (12.83.179.194),999,77.97833333333334,,
tripadvisor.com,12.83.179.194 (12.83.179.194),64.581,5,162.73933333333332,|,172.20.10.1 (172.20.10.1),1000,9.229333333333333,172.26.96.169 (172.26.96.169),1000,52.117,172.16.12.164 (172.16.12.164),862,53.919,172.16.12.188 (172.16.12.188),891,47.474,12.83.179.194 (12.83.179.194),999,64.581,,
yahoo.com,12.83.179.194 (12.83.179.194),63.472333333333324,4,118.78799999999998,|,172.20.10.1 (172.20.10.1),1000,5.989,172.26.96.169 (172.26.96.169),1000,53.09133333333333,172.16.12.164 (172.16.12.164),862,59.70766666666666,12.83.179.194 (12.83.179.194),999,63.472333333333324,,
apple.com,12.83.179.194 (12.83.179.194),61.284,5,196.09066666666666,|,172.20.10.1 (172.20.10.1),1000,4.920333333333333,172.26.96.169 (172.26.96.169),1000,58.55833333333334,172.16.12.188 (172.16.12.188),891,64.994,172.16.12.164 (172.16.12.164),862,67.618,12.83.179.194 (12.83.179.194),999,61.284,,
glassdoor.com,12.83.179.194 (12.83.179.194),73.87933333333332,4,107.136,|,172.20.10.1 (172.20.10.1),1000,5.343666666666667,172.26.96.169 (172.26.96.169),1000,51.474,172.16.12.188 (172.16.12.188),891,50.318333333333335,12.83.179.194 (12.83.179.194),999,73.87933333333332,,
facebook.com,12.83.179.194 (12.83.179.194),60.713,4,121.72233333333332,|,172.20.10.1 (172.20.10.1),1000,4.567,172.26.96.169 (172.26.96.169),1000,59.51733333333333,172.16.12.188 (172.16.12.188),891,57.638,12.83.179.194 (12.83.179.194),999,60.713,,
youtube.com,12.83.179.194 (12.83.179.194),65.306,5,188.78083333333333,|,172.20.10.1 (172.20.10.1),1000,6.990666666666667,172.26.96.169 (172.26.96.169),1000,50.876666666666665,172.16.12.188 (172.16.12.188),891,62.373,172.16.12.164 (172.16.12.164),862,68.54050000000001,12.83.179.194 (12.83.179.194),999,65.306,,
google.com,12.83.179.194 (12.83.179.194),63.57266666666666,5,206.99233333333333,|,172.20.10.1 (172.20.10.1),1000,36.05266666666667,172.26.96.169 (172.26.96.169),1000,60.70266666666668,172.16.12.164 (172.16.12.164),862,52.576,172.16.12.188 (172.16.12.188),891,57.661,12.83.179.194 (12.83.179.194),999,63.57266666666666,,
twitter.com,12.83.179.194 (12.83.179.194),66.096,5,199.27499999999998,|,172.20.10.1 (172.20.10.1),1000,9.386,172.26.96.169 (172.26.96.169),1000,67.364,172.16.12.164 (172.16.12.164),862,54.856,172.16.12.188 (172.16.12.188),891,67.669,12.83.179.194 (12.83.179.194),999,66.096,,
wordpress.com,12.83.179.194 (12.83.179.194),68.98966666666666,5,179.81966666666668,|,172.20.10.1 (172.20.10.1),1000,6.804666666666667,172.26.96.169 (172.26.96.169),1000,49.871,172.16.12.164 (172.16.12.164),862,63.932,172.16.12.188 (172.16.12.188),891,59.212,12.83.179.194 (12.83.179.194),999,68.98966666666666,,
gmail.com,12.83.179.194 (12.83.179.194),63.663666666666664,5,167.04466666666667,|,172.20.10.1 (172.20.10.1),1000,5.1209999999999996,172.26.96.169 (172.26.96.169),1000,56.97866666666667,172.16.12.164 (172.16.12.164),862,55.815,172.16.12.188 (172.16.12.188),891,49.13,12.83.179.194 (12.83.179.194),999,63.663666666666664,,
tripadvisor.com,12.83.179.194 (12.83.179.194),64.79833333333333,5,165.1585,|,172.20.10.1 (172.20.10.1),1000,4.998333333333334,172.26.96.169 (172.26.96.169),1000,51.188666666666656,172.16.12.164 (172.16.12.164),862,53.715,172.16.12.188 (172.16.12.188),891,55.2565,12.83.179.194 (12.83.179.194),999,64.79833333333333,,
yahoo.com,12.83.179.194 (12.83.179.194),78.39566666666667,5,166.436,|,172.20.10.1 (172.20.10.1),1000,4.614999999999999,172.26.96.169 (172.26.96.169),1000,51.606,172.16.12.164 (172.16.12.164),862,62.055,172.16.12.188 (172.16.12.188),891,48.16,12.83.179.194 (12.83.179.194),999,78.39566666666667,,
apple.com,12.83.179.194 (12.83.179.194),60.121333333333325,4,134.54733333333334,|,172.20.10.1 (172.20.10.1),1000,17.661333333333335,172.26.96.169 (172.26.96.169),1000,62.375,172.16.12.164 (172.16.12.164),862,54.511,12.83.179.194 (12.83.179.194),999,60.121333333333325,,
glassdoor.com,12.83.179.194 (12.83.179.194),71.26566666666666,5,192.464,|,172.20.10.1 (172.20.10.1),1000,8.788,172.26.96.169 (172.26.96.169),1000,57.483000000000004,172.16.12.164 (172.16.12.164),862,58.216,172.16.12.188 (172.16.12.188),891,67.977,12.83.179.194 (12.83.179.194),999,71.26566666666666,,
facebook.com,12.83.179.194 (12.83.179.194),65.54633333333334,5,189.30466666666666,|,172.20.10.1 (172.20.10.1),1000,5.028666666666667,172.26.96.169 (172.26.96.169),1000,52.748999999999995,172.16.12.188 (172.16.12.188),891,63.85000000000001,172.16.12.164 (172.16.12.164),862,67.677,12.83.179.194 (12.83.179.194),999,65.54633333333334,,
