Destination,First 128.198.253.X Address,First 128.198.253.X Latency,# Hops Up To 128.198.253.X,Latencies Up To 128.198.253.X, [ DIVIDER ] ,Hop 1 Address,Hop 1 Histogram Occurrences,Hop 1 Latency,Hop 2 Address,Hop 2 Histogram Occurrences,Hop 2 Latency,Hop 3 Address,Hop 3 Histogram Occurrences,Hop 3 Latency,Hop 4 Address,Hop 4 Histogram Occurrences,Hop 4 Latency,Hop 5 Address,Hop 5 Histogram Occurrences,Hop 5 Latency,Hop 6 Address,Hop 6 Histogram Occurrences,Hop 6 Latency,Hop 7 Address,Hop 7 Histogram Occurrences,Hop 7 Latency,Hop 8 Address,Hop 8 Histogram Occurrences,Hop 8 Latency,Hop 9 Address,Hop 9 Histogram Occurrences,Hop 9 Latency,Hop 10 Address,Hop 10 Histogram Occurrences,Hop 10 Latency,Hop 11 Address,Hop 11 Histogram Occurrences,Hop 11 Latency,Hop 12 Address,Hop 12 Histogram Occurrences,Hop 12 Latency,Hop 13 Address,Hop 13 Histogram Occurrences,Hop 13 Latency,Hop 14 Address,Hop 14 Histogram Occurrences,Hop 14 Latency,Hop 15 Address,Hop 15 Histogram Occurrences,Hop 15 Latency,Hop 16 Address,Hop 16 Histogram Occurrences,Hop 16 Latency,Hop 17 Address,Hop 17 Histogram Occurrences,Hop 17 Latency,Hop 18 Address,Hop 18 Histogram Occurrences,Hop 18 Latency,Hop 19 Address,Hop 19 Histogram Occurrences,Hop 19 Latency,Hop 20 Address,Hop 20 Histogram Occurrences,Hop 20 Latency,Hop 21 Address,Hop 21 Histogram Occurrences,Hop 21 Latency,Hop 22 Address,Hop 22 Histogram Occurrences,Hop 22 Latency,Hop 23 Address,Hop 23 Histogram Occurrences,Hop 23 Latency,Hop 24 Address,Hop 24 Histogram Occurrences,Hop 24 Latency,Hop 25 Address,Hop 25 Histogram Occurrences,Hop 25 Latency,Hop 26 Address,Hop 26 Histogram Occurrences,Hop 26 Latency,Hop 27 Address,Hop 27 Histogram Occurrences,Hop 27 Latency,Hop 28 Address,Hop 28 Histogram Occurrences,Hop 28 Latency,Hop 29 Address,Hop 29 Histogram Occurrences,Hop 29 Latency,Hop 30 Address,Hop 30 Histogram Occurrences,Hop 30 Latency,
facebook.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.694333333333333,2,4.61,|,128.198.96.3 (128.198.96.3),60,4.61,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.694333333333333,,
youtube.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.654,2,4.788,|,128.198.96.2 (128.198.96.2),40,4.788,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.654,,
google.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),5.26,2,4.4093333333333335,|,128.198.96.2 (128.198.96.2),40,4.4093333333333335,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,5.26,,
twitter.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.86,2,4.701333333333333,|,128.198.96.3 (128.198.96.3),60,4.701333333333333,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.86,,
wordpress.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),5.094666666666666,2,4.683,|,128.198.96.3 (128.198.96.3),60,4.683,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,5.094666666666666,,
gmail.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.442,2,5.275666666666667,|,128.198.96.3 (128.198.96.3),60,5.275666666666667,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.442,,
tripadvisor.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.610666666666666,2,4.735333333333333,|,128.198.96.3 (128.198.96.3),60,4.735333333333333,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.610666666666666,,
yahoo.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.607333333333333,2,4.550333333333334,|,128.198.96.2 (128.198.96.2),40,4.550333333333334,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.607333333333333,,
apple.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.045,2,4.932666666666667,|,128.198.96.2 (128.198.96.2),40,4.932666666666667,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.045,,
glassdoor.com,epcpa0-cohpa0-server-zone-floating (128.198.253.174),4.504666666666666,2,4.521666666666667,|,128.198.96.3 (128.198.96.3),60,4.521666666666667,epcpa0-cohpa0-server-zone-floating (128.198.253.174),100,4.504666666666666,,
