URL,Num Samples,Avg Time Taken,Avg Num Hops,
facebook.com,31,4.987068283942438,10.0,
youtube.com,30,25.852425916989645,14.766666666666667,
google.com,30,7.3923193454742435,9.933333333333334,
twitter.com,30,8.123450152079265,11.0,
wordpress.com,30,7.694110107421875,11.0,
gmail.com,30,6.836802530288696,9.9,
tripadvisor.com,30,12.089997124671935,13.4,
yahoo.com,30,6.148288114865621,11.133333333333333,
apple.com,30,4.303256686528524,8.0,
glassdoor.com,30,8.224913422266642,10.0,
